pair,fund_1,fund_2,alpha_quarterly,alpha_annualized,t_alpha,p_alpha,r2,n_obs,beta_equity,beta_duration,beta_credit,beta_real_estate,beta_fx,p_alpha_holm
BPF Foodservice minus Bisdommen,BPF Foodservice,Bisdommen,0.0018855002369836508,0.0075633584400873755,0.8436532358487852,0.3988632065994018,0.8225852950770847,40,-0.10919550399425113,0.25665935975030785,0.47875253464511247,-0.008405704799379014,0.1665682869769297,1.0
BPF Foodservice minus Heineken,BPF Foodservice,Heineken,0.0032992528813781414,0.013262465711837867,0.9776072804580251,0.32826859514233786,0.8481489356721087,40,-0.21468932249838596,0.5079550476827994,0.6995607361020622,-0.06759140295900663,0.08843978997275623,1.0
BPF Foodservice minus HaskoningDHV,BPF Foodservice,HaskoningDHV,0.009454229352393607,0.03835660028351273,3.72738735251338,0.00019347498870311212,0.828973178069861,26,-0.2515520269851418,0.3749251347509144,0.2446068454977703,-0.035914029736917395,0.25551100528741055,1.0
BPF Foodservice minus Hagee,BPF Foodservice,Hagee,0.0070139823753407795,0.028352487852244312,2.0676287318182953,0.03867494817815347,0.6250729515394029,40,-0.21633355062830661,0.20068461678964913,0.12021707920009296,-0.006819199480596335,0.29189236277731656,1.0
BPF Foodservice minus HAL,BPF Foodservice,HAL,0.012225013811210748,0.04980409151687071,2.7312208882254536,0.006310016397203364,0.7826296410861093,40,-0.4991602170190428,0.7685176301136827,-0.034505683703502266,-0.06070104332079059,0.524495349129769,1.0
BPF Foodservice minus Groothandel,BPF Foodservice,Groothandel,0.0008531561328674405,0.0034169942682875654,0.45535431306368196,0.6488543579289905,0.12361674718557958,40,-0.051715391428301595,-0.04579662930415383,0.015110528604055783,0.03432400005537158,0.10464541999377475,1.0
BPF Foodservice minus Grolsche bierbrouwerij,BPF Foodservice,Grolsche bierbrouwerij,0.0067174295800754204,0.027141675982855995,3.28737219374393,0.00101127080421185,0.39379359316644846,39,-0.07906079907612999,0.14345576727381318,0.2834644004851278,-0.05090808406741423,0.0977294984642309,1.0
BPF Foodservice minus Geveke,BPF Foodservice,Geveke,0.005496307893040698,0.022167153048166188,1.4856531542986553,0.13737088759519384,0.8510999165104227,40,-0.028550584863296445,0.6036512140426442,0.14043606813706166,-0.009592520010040496,0.17949047216389608,1.0
BPF Foodservice minus Gazelle psf,BPF Foodservice,Gazelle psf,0.005203519367643534,0.020977101461311598,2.5957109792747377,0.009439543039284732,0.7836929036195007,40,-0.22696067715120094,0.21275713622301323,0.08854378140722527,0.016873814720588045,0.2449673341252574,1.0
BPF Foodservice minus Gasunie,BPF Foodservice,Gasunie,0.0032452596698572863,0.013044365764834254,1.712563430426181,0.08679288587415654,0.8977090941509034,40,-0.3401401865463509,0.36851587477302994,0.7348438754208245,-0.08622354246645605,0.3480385591946289,1.0
BPF Foodservice minus Fysiotherapeuten,BPF Foodservice,Fysiotherapeuten,0.0035050113247216143,0.014093928313849036,1.239330603597063,0.21522308961775194,0.713636515481902,40,-0.07995993965552116,0.2752585330835684,0.26978886279911724,-0.016391790371309313,0.14194154519019161,1.0
BPF Foodservice minus Forbo,BPF Foodservice,Forbo,0.003741323457457123,0.015049488509756737,1.7343654332892917,0.08285326424709168,0.6477722564215961,40,-0.09495671490901614,0.22681014810055772,-0.04588167529454473,0.000715159571785938,0.18623286938562783,1.0
BPF Foodservice minus Flexsecurity,BPF Foodservice,Flexsecurity,0.0040592740814857815,0.01633623038397025,1.072961424701944,0.28328842427181,0.8300980504822706,25,0.039499899961865585,0.3657628362928034,0.21505401720604908,0.040209479945479056,0.03079846614840325,1.0
BPF Foodservice minus Essity,BPF Foodservice,Essity,0.004127856875008541,0.016613944346206555,1.8285743556617555,0.06746339729226943,0.8049052630099259,40,-0.1445527717977569,0.3188815123600048,0.11342610907798037,0.006658682478353127,0.11401660977108954,1.0
BPF Foodservice minus Ecolab,BPF Foodservice,Ecolab,0.0030394345834803744,0.012213279709951896,1.9531146027793884,0.05080601700871571,0.8668547307790002,40,-0.18547279427008206,0.2174651107124423,0.3487735956495714,0.031011373252229652,0.209085154042155,1.0
BPF Foodservice minus Dow,BPF Foodservice,Dow,0.003995976314486265,0.016079967701381648,1.4426539535728267,0.14911797653262418,0.6505164319973811,40,0.019765147720763224,0.2294283163573266,0.13427328154843704,-0.00012143673360806573,0.16578371770596612,1.0
BPF Foodservice minus Dierenartsen,BPF Foodservice,Dierenartsen,0.0031714183556599816,0.01274614848128408,1.2811757839152023,0.20013192986023032,0.6650565861918329,40,-0.0922930025403638,0.18556279270949072,0.2365968228295875,0.019271404322115777,0.11109800365678339,1.0
BPF Foodservice minus Kas Bank,BPF Foodservice,Kas Bank,0.00472825038543715,0.019047562977513532,1.8012400033337987,0.07166505970441797,0.5811761163636903,40,-0.11639607650742483,0.1182107761320133,0.2236467171513343,0.0686593479801075,0.260054602867047,1.0
BPF Foodservice minus Kappersbedrijf,BPF Foodservice,Kappersbedrijf,-1.2767517658821192e-05,-5.106909258634218e-05,-0.007320173995246626,0.9941593983482373,0.48028135596389265,39,-0.042246264648144745,-0.24871450736083628,0.3239677623948808,0.02628150532660882,0.023023685239382953,1.0
BPF Foodservice minus KPN,BPF Foodservice,KPN,0.0057581379616529526,0.02323225353346281,1.8950697347929664,0.05808316363332439,0.7530704111436758,40,-0.2199493754452474,0.35470551954077234,0.21926046233502544,-0.02235887821073216,0.19907834086028323,1.0
BPF Foodservice minus KLM-Cabinepersoneel,BPF Foodservice,KLM-Cabinepersoneel,0.006441575365138662,0.026016335685566494,2.2679961515058507,0.023329441242769765,0.7999858739982659,40,-0.24165016890461055,0.35626098326132294,0.37324323632586454,-0.019616726524314933,0.3255598417604252,1.0
BPF Foodservice minus KLM Vliegend Personeel,BPF Foodservice,KLM Vliegend Personeel,0.004927437458800951,0.01985590680979543,1.2180726243663316,0.22319637585991892,0.7989641682504413,40,-0.2512385312997525,0.5217314288931546,0.4975918828510457,-0.022829438702323693,0.3129590796329107,1.0
BPF Foodservice minus KLM Algemeen,BPF Foodservice,KLM Algemeen,0.003979950924298956,0.016015096174100574,1.3187824382206232,0.1872418570541855,0.848317835510529,40,-0.1895518759058834,0.5050821176018337,0.24950559170078604,-0.049164167420173835,0.2279887803000843,1.0
BPF Foodservice minus ING Bank CDC fonds,BPF Foodservice,ING Bank CDC fonds,0.0028314775180514323,0.011374104528915074,1.257800143700716,0.2084640437291576,0.21194428455080694,40,-0.10131423974007621,-0.041183401641541495,0.45159419509932563,-0.001413642495680545,0.17146502503189787,1.0
BPF Foodservice minus ING,BPF Foodservice,ING,0.004179665133354694,0.016823770510690395,1.684155433563276,0.09215163359336336,0.5520964736731951,39,-0.027978215075736945,0.07986259998228912,0.6238092242151128,-0.04161369137264656,0.07259887870475938,1.0
BPF Foodservice minus IKEA,BPF Foodservice,IKEA,0.0025442086315527884,0.010215738428101195,1.3822235993769931,0.1669030561200352,0.37182232469903,40,-0.1891228028751913,-0.030442422626003673,0.2239181768666565,0.03036954866406573,0.16447841488931794,1.0
BPF Foodservice minus IFF,BPF Foodservice,IFF,0.0013776370385859948,0.005521945919186866,0.8149147027522231,0.4151211365776719,0.7101070633443582,39,0.006319015212308883,0.14589258741058198,0.19921911147813906,-0.007188082632878269,0.08426948586763398,1.0
BPF Foodservice minus IBM Nederland,BPF Foodservice,IBM Nederland,0.004071383295233717,0.016385260378959376,1.0342628216650103,0.3010133124491903,0.6434619632063434,40,-0.0155976946717057,0.1854612304094256,0.7188693742103218,-0.016700000470457985,0.1765369329160162,1.0
BPF Foodservice minus Huntsman Rozenburg,BPF Foodservice,Huntsman Rozenburg,0.00397968451301546,0.016014017755043186,1.6461053608157998,0.09974206894073176,0.8371637293073741,40,-0.15688058947925612,0.33691772906813744,0.21540448501995413,-0.010128961851907776,0.1645884922065279,1.0
BPF Foodservice minus Huisartsen,BPF Foodservice,Huisartsen,0.005834607402060423,0.023543481130199773,1.8830308001559144,0.05969619404416116,0.7434405887756721,40,-0.09930908335517816,0.3639739361120697,0.22621407535499255,-0.0024469474685966525,0.17983257348152099,1.0
BPF Foodservice minus Horecabedrijf,BPF Foodservice,Horecabedrijf,0.0036349937831394973,0.014619446505272471,2.5960654770710287,0.00942980935029103,0.7216592762001306,40,-0.20418701547153956,-0.012689508313757474,0.41862507874229743,-0.060464459542046975,0.13919174710782484,1.0
BPF Foodservice minus Hoogovens,BPF Foodservice,Hoogovens,0.002957907693615356,0.011884229676069502,1.016721159680387,0.30928609680803165,0.863869456349218,40,-0.1980224211082211,0.548193380827731,0.16108559951695134,-0.01054639271805298,0.2743219536499804,1.0
BPF Foodservice minus Honeywell,BPF Foodservice,Honeywell,0.002436450250802266,0.009781476631295805,1.3003433281112244,0.19348332411947777,0.7713260520132015,40,-0.20318550744709266,0.18736962019719017,0.43854977993810085,0.01938641626847756,0.21136936222035652,1.0
BPF Foodservice minus Kring ES Nederland (Achmea),BPF Foodservice,Kring ES Nederland (Achmea),0.0022937186101708116,0.00920648960908399,1.2013214085544113,0.22962654903592283,0.5447078362438251,13,-0.0731094249325443,0.051146452845421894,-0.21543649032677437,0.0809148516968594,0.2974073423112527,1.0
BPF Foodservice minus Kring Douwe Egberts (Stap),BPF Foodservice,Kring Douwe Egberts (Stap),0.0075095187972779144,0.030378129538014553,2.040296741029421,0.04132077921789285,0.7275029908207575,27,-0.20011149104535234,0.38374959810303055,0.024403548301863087,-0.008536401635295635,0.279486810561472,1.0
BPF Foodservice minus Kring DB-A (De Nationale),BPF Foodservice,Kring DB-A (De Nationale),-0.000674322447140931,-0.0026945627502673597,-0.33341658065928664,0.7388198489462316,0.2937100497068329,32,-0.011483955477189176,0.048132962278210595,0.17741796435081247,0.02496373141701868,0.09874253624834003,1.0
BPF Foodservice minus Kring DB evenwicht (Achmea),BPF Foodservice,Kring DB evenwicht (Achmea),0.007146899157311607,0.02889552844566512,2.831526294495248,0.004632642437761397,0.6188115232659581,17,-0.07280288353816529,0.15439444327469992,0.19499810594083877,-0.003775325613126669,0.13427556640754654,1.0
BPF Foodservice minus Kring D (De Nationale),BPF Foodservice,Kring D (De Nationale),0.007762937982143949,0.03141520607504433,2.6541450520533583,0.007950964020583923,0.35612390930191007,18,-0.0897239103271836,0.11185704589955318,0.13412232170825764,0.008635626979153085,0.1863877050617502,1.0
BPF Foodservice minus Kring Chemours (Achmea),BPF Foodservice,Kring Chemours (Achmea),0.008542065703005199,0.03460856260678824,3.5304043271393164,0.00041492504806986934,0.7540556741802883,20,-0.17757168081006147,0.12640512501916898,-0.03178673446214708,0.007739376149446142,0.1876896848746437,1.0
BPF Foodservice minus Kring CK1 (Hnp),BPF Foodservice,Kring CK1 (Hnp),0.005631268222227391,0.022716055281934322,3.1031479768083536,0.0019147387507455788,0.5419948791142276,32,-0.07393196960472123,-0.10412505431773712,0.16119771693848087,-0.006381906293604793,0.1401302573841998,1.0
BPF Foodservice minus Kring Bavaria (Achmea),BPF Foodservice,Kring Bavaria (Achmea),0.0042091740175739115,0.01694329755785473,2.0296831436384997,0.04238875739834553,0.5941449916852305,31,0.004368760885681687,0.15523223305354625,0.0749662971493198,0.011974078380947642,0.08604084529871912,1.0
BPF Foodservice minus Kring B (De Nationale),BPF Foodservice,Kring B (De Nationale),0.012725452814655779,0.05188170327250341,3.548654549546974,0.0003872046966614283,0.5568482173996295,14,-0.21713265787795566,0.1954524403421153,0.11872257308584204,0.03293533342410487,0.30673476999872895,1.0
BPF Foodservice minus Kring AFM (De Nationale),BPF Foodservice,Kring AFM (De Nationale),0.00035833687861250036,0.0014341181304271533,0.13617687028923073,0.8916814596547535,0.4050061059944934,28,0.015247897050042765,-0.24079018080668116,0.2448828025063598,0.026298796174409056,0.014207585312159033,1.0
BPF Foodservice minus Kring 4 - Koopkracht (Achmea),BPF Foodservice,Kring 4 - Koopkracht (Achmea),0.0050419903806029195,0.020321004873863346,2.6963096803412756,0.007011245043332836,0.6543184567287688,31,-0.12471566428816563,0.2191511317541904,0.07536716088295993,-0.011161033321375854,0.1380491630369307,1.0
BPF Foodservice minus Kring 3 - Stabiliteit (Achmea),BPF Foodservice,Kring 3 - Stabiliteit (Achmea),0.005746773853036359,0.02318600811937488,1.7528252409334137,0.07963200912717303,0.5812270082208297,31,0.060383982488297086,-0.41229507523501613,0.12349758302183653,-0.020569878575297875,-0.030266395617146415,1.0
BPF Foodservice minus Kring 2 - DB premie (Achmea),BPF Foodservice,Kring 2 - DB premie (Achmea),0.0046794314642279585,0.01884951867288298,2.370546580784198,0.017761805657672398,0.41405216820469015,31,-0.10539774796686983,0.12930179074711498,0.02495175258341683,-0.009747246133715503,0.09782459450950858,1.0
BPF Foodservice minus Koopvaardij,BPF Foodservice,Koopvaardij,0.003083321529219586,0.012390444688142654,1.1713962743462443,0.24143952912918965,0.7079767735096887,40,0.03355307627254404,0.19873817904686275,0.20722556876822662,0.000576018751607052,0.04401449328551091,1.0
BPF Foodservice minus MSD,BPF Foodservice,MSD,0.0032766019532613597,0.013170965362441889,2.6855277460041607,0.00724153619439425,0.7704357226402586,40,-0.21785435483218812,0.10407866166878443,0.2963343309203873,-0.015698944747147038,0.13831705628356825,1.0
BPF Foodservice minus Loodsen,BPF Foodservice,Loodsen,0.005364077827119913,0.021629569491542933,2.294254091409375,0.02177590791015209,0.8468792988457274,40,-0.17482144693658255,0.4098317384486827,0.2064798783370179,-0.003944560788013932,0.2659607761396735,1.0
BPF Foodservice minus Lloyd's Register Nederland,BPF Foodservice,Lloyd's Register Nederland,0.005455872348419672,0.022002739148056616,2.3621826509081867,0.01816768867497734,0.7683378758859025,40,-0.256716893265375,0.2709452024535479,0.43505363654347246,-0.0423448982294161,0.35752488756354006,1.0
BPF Foodservice minus Levensmiddelenbedrijf,BPF Foodservice,Levensmiddelenbedrijf,0.007579637227483957,0.030664999441479823,2.641221021170973,0.008260780915290618,0.25149248287195836,40,-0.15027007138746012,0.007238582349569757,0.41262735466744577,-0.0345858935799187,0.11725002616287028,1.0
BPF Foodservice minus Lanschot,BPF Foodservice,Lanschot,0.006630735008297787,0.026787907971493663,2.5196116270549447,0.011748438201034358,0.5798253416703436,40,-0.10186060778902958,0.15930014109628687,0.33578795958825136,-0.01940960408345553,0.14275841948960682,1.0
BPF Foodservice minus Kring equensWorldline (Achmea),BPF Foodservice,Kring equensWorldline (Achmea),0.0023688391526176878,0.009509078205550692,1.167293872241749,0.24309171244684125,0.7123101137454122,20,0.059352616095948794,-0.05652519260775872,0.35761650961934865,0.01015196352078052,0.08883725506062075,1.0
BPF Foodservice minus Kring Sligro (Achmea),BPF Foodservice,Kring Sligro (Achmea),0.0005666804028729615,0.002268649099573805,0.2185820679797722,0.8269756227081042,0.3844405917330187,21,-0.09388873235463106,-0.06777050883805968,0.17396403203780625,0.05366598526958743,0.25135411569294486,1.0
BPF Foodservice minus Kring SVG (Stap),BPF Foodservice,Kring SVG (Stap),0.005470830877022455,0.022063559314468018,1.8160493442852303,0.06936280315453205,0.6537695744195009,33,-0.16783639189232621,0.3948296210351995,-0.1047495554578073,0.0034057743185003353,0.22321809001083956,1.0
BPF Foodservice minus Kring RBS (Achmea),BPF Foodservice,Kring RBS (Achmea),0.0032439409561426415,0.01303903939881601,1.4796590980267168,0.13896424633607124,0.4254814782823255,32,-0.07750030383182832,0.06691676630876947,0.5112047633032855,-0.04132199526438365,0.18331402752457504,1.0
BPF Foodservice minus Kring Progress (Unilever),BPF Foodservice,Kring Progress (Unilever),0.007380403771510112,0.02985004826504034,2.6031386403845564,0.00923745902800728,0.821601397248199,29,-0.20779788878314837,0.5026222491719724,0.383296519026883,-0.02061221606753592,0.2611760481460568,1.0
BPF Foodservice minus Kring McCain (De Nationale),BPF Foodservice,Kring McCain (De Nationale),0.002527669431743438,0.010149077042592047,1.822056981072848,0.06844634019429721,0.34763445913742197,31,-0.08808200360729687,-0.026505808410462604,0.20169082817466355,0.02988572983464456,0.18226421855094088,1.0
BPF Foodservice minus Kring Holland Casino (Stap),BPF Foodservice,Kring Holland Casino (Stap),0.006646421839452442,0.026851913269540173,1.947650615385504,0.051456782968399145,0.6450088982371315,30,-0.22051574741621058,0.2445848321143801,-0.15879906528362045,0.01622854996326352,0.2751245841911813,1.0
BPF Foodservice minus Kring HPE (Achmea),BPF Foodservice,Kring HPE (Achmea),0.0065653138974829505,0.02652100947526681,2.226104812017862,0.026007161704165935,0.6766788739735099,13,-0.057851820272028044,0.21086388924872218,0.14695824536901592,0.03189821413646274,0.2435888127430034,1.0
BPF Foodservice minus Kring HP Nederland (Achmea),BPF Foodservice,Kring HP Nederland (Achmea),0.004184479962284676,0.01684327246990658,2.0748352226942703,0.038001808923724935,0.5151295532168005,13,-0.09986799545377369,0.07750479847806327,-0.3001873957735537,0.09298147634021926,0.2854923951563635,1.0
BPF Foodservice minus Kring Forward (Unilever),BPF Foodservice,Kring Forward (Unilever),0.004654201914498484,0.01874718096974015,2.435273936700374,0.014880519528002189,0.708061677157934,29,-0.11164757463504095,0.2201190299247652,0.12478875109404981,0.0019563491881233195,0.030773842865013865,1.0
BPF Foodservice minus Kring Eastman (Stap),BPF Foodservice,Kring Eastman (Stap),0.005771765983039047,0.023287713843192837,1.750159611337034,0.08009077589743413,0.35391714178171063,33,-0.09649854290565142,0.1610252607211235,0.055894884862866576,-0.0030584399109478536,0.20782289134277088,1.0
BPF Foodservice minus Oak,BPF Foodservice,Oak,0.005738809194665592,0.02315359745532608,2.6955063942225226,0.007028172885060364,0.7135400656150792,40,-0.18189485514077883,0.14468693781186165,0.23821521198305481,-0.016349995193498244,0.30528832640126197,1.0
BPF Foodservice minus Notariaat,BPF Foodservice,Notariaat,0.0039094508707540904,0.015729745558432207,1.947208559585414,0.05150973591872802,0.5672966657826002,40,-0.09839965960846564,0.11878696780718746,0.13637742447213144,0.020496862420791656,0.1894405699186817,1.0
BPF Foodservice minus Nedlloyd,BPF Foodservice,Nedlloyd,0.006672174807920661,0.026956996838820357,1.7583292629902212,0.07869150134928472,0.7779391466786485,39,-0.033749629009888385,0.3159894863973117,0.6112582946909065,-0.014342033819164754,0.08349207584632311,1.0
BPF Foodservice minus Nederlandsche Bank,BPF Foodservice,Nederlandsche Bank,0.0006328809486067066,0.00253392803833008,0.49339284641588027,0.621735035973765,0.5891126720466172,39,-0.09552899530083707,0.04269516461781288,0.4692891285161623,-0.04323479115356722,0.19259126026880724,1.0
BPF Foodservice minus NN CDC fonds,BPF Foodservice,NN CDC fonds,0.0035986204348403368,0.014472368730802376,1.428627096807785,0.1531114417094427,0.1798572800076106,40,-0.1280729765105455,-0.1079014154524581,0.5502796941433798,0.01244627963702722,0.19961385878607596,1.0
